2022-05-15 19:05:49 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:753 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (fa321d2070eba189c1a69f81608dcfa0)] -> link text: Log in]
2022-05-18 17:05:852 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:929 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:695 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:46 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:971 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (23b9f6061f8ef497a673f4fb7314232a)] -> link text: Log in]
2022-05-18 17:05:57 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:114 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:746 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:502 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:450 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (d6fb6dd3a2e20ae6dc6cb35cf0e66ddb)] -> link text: Log in]
2022-05-18 17:05:529 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:581 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:187 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:483 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:289 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cf769d206e52545d4cff3d4fb69b940e)] -> link text: Log in]
2022-05-18 17:05:354 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 17:05:407 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 17:05:788 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:819 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 17:05:441 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:668 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a35f0f026e2b4e68bb20b9f0a268e5e3)] -> link text: Log in]
2022-05-18 17:05:734 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 17:05:796 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 17:05:172 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:212 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 17:05:859 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:766 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a97fe45bfd0628b56e13e53cf9873a93)] -> link text: Log in]
2022-05-18 17:05:823 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 17:05:873 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 17:05:221 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:250 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 17:05:794 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:528 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (408a1feeae4dd9149a0c10196fdc989f)] -> link text: Log in]
2022-05-18 17:05:600 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:653 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:263 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 17:05:866 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 17:05:583 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8b9b28e2e49c06d49a3735c2f604e5d6)] -> link text: Log in]
2022-05-18 17:05:647 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 17:05:699 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 17:05:301 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:567 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:630 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1b73e564e4da1008af6d231b2f46cdee)] -> link text: Log in]
2022-05-18 18:05:698 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:751 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:341 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:294 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:381 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (441508e94d8ed05fdb1aaadc52bbaae6)] -> link text: Log in]
2022-05-18 18:05:410 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:75 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:189 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (aa793c2a487a7a283bd7523aacf403a4)] -> link text: Log in]
2022-05-18 18:05:271 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:330 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:748 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:789 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:443 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:547 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (12e80c8672260b0cc8a63380752c61aa)] -> link text: Log in]
2022-05-18 18:05:631 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:685 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:92 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:125 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:774 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:517 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8fca182d033045f0d3df363cc1dfe0bc)] -> link text: Log in]
2022-05-18 18:05:611 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:681 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:78 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:112 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:736 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:734 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2902e68f3657ddfaa5ef58418b3c1d38)] -> link text: Log in]
2022-05-18 18:05:807 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:865 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:487 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:161 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:186 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (babe42312476cca2acf1dbcf3eee0bf5)] -> link text: Log in]
2022-05-18 18:05:263 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:318 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:923 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:227 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:314 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (23bf838ca901371b592743a903103c40)] -> link text: Register]
2022-05-18 18:05:339 INFO  RegisterPage :92 - Verify Register Page Text : Register[[ChromeDriver: chrome on WINDOWS (23bf838ca901371b592743a903103c40)] -> xpath: //h1[normalize-space()='Register']]
2022-05-18 18:05:07 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:205 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> link text: Register]
2022-05-18 18:05:267 INFO  RegisterPage :146 - Click Register Button : [[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //button[@id='register-button']]
2022-05-18 18:05:304 INFO  RegisterPage :161 - First name error : First name is required[[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //span[@id='FirstName-error']]
2022-05-18 18:05:323 INFO  RegisterPage :166 - Last name error : Last name id required[[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //span[@id='LastName-error']]
2022-05-18 18:05:341 INFO  RegisterPage :171 - Email error : Email is required[[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //span[@id='Email-error']]
2022-05-18 18:05:357 INFO  RegisterPage :176 - Password error : Password is required[[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //span[@id='Password-error']]
2022-05-18 18:05:372 INFO  RegisterPage :181 - Confirm password error  : Confirm password is required[[ChromeDriver: chrome on WINDOWS (4eb1c1a88fcb023996c358183c9039f4)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-18 18:05:06 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:61 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (c6b8bd01b3c31ff822a815151eac72e4)] -> link text: Register]
2022-05-18 18:05:99 INFO  RegisterPage :97 - Select Gender : Female[[ChromeDriver: chrome on WINDOWS (c6b8bd01b3c31ff822a815151eac72e4)] -> xpath: //input[@name='Gender']]
2022-05-18 18:05:173 INFO  RegisterPage :102 - First name : Dia[[ChromeDriver: chrome on WINDOWS (c6b8bd01b3c31ff822a815151eac72e4)] -> xpath: //input[@id='FirstName']]
2022-05-18 18:05:239 INFO  RegisterPage :107 - Last name : Patel[[ChromeDriver: chrome on WINDOWS (c6b8bd01b3c31ff822a815151eac72e4)] -> xpath: //input[@id='LastName']]
2022-05-18 18:05:872 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:737 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (d433a9d8f5cd2710ebdb5cd36b6082bc)] -> link text: Register]
2022-05-18 18:05:765 INFO  RegisterPage :80 - Get registerText : Register<br>
2022-05-18 18:05:425 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:522 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (0c2647bab4d9e83cfedc05fb5751b672)] -> link text: Register]
2022-05-18 18:05:526 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:640 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:676 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:727 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:772 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:818 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:453 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:383 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (d59aeeea941bae90e8cc60140ff767c7)] -> link text: Register]
2022-05-18 18:05:425 INFO  RegisterPage :88 - Select 'Male' radio button
2022-05-18 18:05:487 INFO  RegisterPage :96 - Enter Firstname : 'Mehir' to firstName field<br>
2022-05-18 18:05:554 INFO  RegisterPage :101 - Enter Lastname : 'shah' to lastName field<br>
2022-05-18 18:05:744 INFO  RegisterPage :108 - Select day : '26', month : 'January', year : '2018'<br>
2022-05-18 18:05:823 INFO  RegisterPage :114 - Enter Email : 'Mahi' to email field<br>
2022-05-18 18:05:884 INFO  RegisterPage :119 - Enter Password : 'Ni45678' to password field<br>
2022-05-18 18:05:927 INFO  RegisterPage :124 - Enter Confirm password : 'Ni45678' to confirm password field<br>
2022-05-18 18:05:929 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:635 INFO  RegisterPage :146 - Get your reg completed text : Your registration completed<br>
2022-05-18 18:05:848 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:222 INFO  ComputerPage :32 - Get pageTitle text : Computers<br>
2022-05-18 18:05:864 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:845 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:278 INFO  ComputerPage :32 - Get pageTitle text : Desktops<br>
2022-05-18 18:05:920 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:977 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:441 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:351 INFO  BuildYourOwnComputerPage :62 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-05-18 18:05:410 INFO  BuildYourOwnComputerPage :67 - Select RAM '2 GB'<br>
2022-05-18 18:05:460 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:514 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Home [+$50.00]'<br>
2022-05-18 18:05:574 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (3d1bdc813c520f7db842425d8b72db34)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:625 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:451 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:104 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:140 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:556 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:224 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:269 INFO  BuildYourOwnComputerPage :67 - Select RAM '4GB [+$20.00]'<br>
2022-05-18 18:05:328 INFO  BuildYourOwnComputerPage :74 - Select HDD '400 GB [+$100.00]'<br>
2022-05-18 18:05:388 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-05-18 18:05:449 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (d391cbef1cb39a64b7c4c0cfb0c44690)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:494 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:323 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:01 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:70 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:506 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:185 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:230 INFO  BuildYourOwnComputerPage :67 - Select RAM '8GB [+$60.00]'<br>
2022-05-18 18:05:286 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:377 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (52f1b35e64e4f3e1faf39971f132fcde)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:419 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:256 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:216 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:969 INFO  ComputerPage :32 - Get pageTitle text : Computers<br>
2022-05-18 18:05:628 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:74 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:501 INFO  ComputerPage :32 - Get pageTitle text : Desktops<br>
2022-05-18 18:05:161 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:728 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:159 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:17 INFO  BuildYourOwnComputerPage :62 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-05-18 18:05:77 INFO  BuildYourOwnComputerPage :67 - Select RAM '2 GB'<br>
2022-05-18 18:05:128 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:244 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Home [+$50.00]'<br>
2022-05-18 18:05:297 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (0feb65ef05189bad20bbe45f96f01c7b)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:342 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:616 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:265 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:331 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:764 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:616 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:657 INFO  BuildYourOwnComputerPage :67 - Select RAM '4GB [+$20.00]'<br>
2022-05-18 18:05:730 INFO  BuildYourOwnComputerPage :74 - Select HDD '400 GB [+$100.00]'<br>
2022-05-18 18:05:793 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-05-18 18:05:853 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (13df369fe9abd8ecfca7a7179ce25e08)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:898 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:725 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:400 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:922 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:332 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:20 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:64 INFO  BuildYourOwnComputerPage :67 - Select RAM '8GB [+$60.00]'<br>
2022-05-18 18:05:121 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:307 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (65092095d1f3ecd1a53c776518997518)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:353 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:294 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:945 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:374 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (10ffbba48a3a9151e7005527a8733b94)] -> link text: Log in]
2022-05-18 18:05:408 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:71 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:07 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cc8beee25f7e7f3672ed742ddc068cd4)] -> link text: Log in]
2022-05-18 18:05:80 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:135 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:481 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:515 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:173 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:684 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8b7c6708a9fafde7f7675fcf2f629b5c)] -> link text: Log in]
2022-05-18 18:05:759 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:848 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:206 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:236 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:867 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:499 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e9111b38906c5831b61594d0167a31e8)] -> link text: Log in]
2022-05-18 18:05:562 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:611 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:965 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:997 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:651 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:565 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e0ce516ff76b1893a3c93acd9b020f79)] -> link text: Log in]
2022-05-18 18:05:640 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:690 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:35 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:907 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:253 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cc2e8d7a901352aad5c2739f802f3d3a)] -> link text: Log in]
2022-05-18 18:05:335 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:411 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:815 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:621 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:68 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (c536d4cefaf721bc1ccff8be99b9d094)] -> link text: Register]
2022-05-18 18:05:110 INFO  RegisterPage :80 - Get registerText : Register<br>
2022-05-18 18:05:791 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:903 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (1e084aa6805c6c67c8ad58951ea29501)] -> link text: Register]
2022-05-18 18:05:907 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:17 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:50 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:83 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:128 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:172 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:802 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:695 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (74e63f18221609df811f1dba3d38091c)] -> link text: Register]
2022-05-18 18:05:732 INFO  RegisterPage :88 - Select 'Male' radio button
2022-05-18 18:05:796 INFO  RegisterPage :96 - Enter Firstname : 'Mehir' to firstName field<br>
2022-05-18 18:05:856 INFO  RegisterPage :101 - Enter Lastname : 'shah' to lastName field<br>
2022-05-18 18:05:19 INFO  RegisterPage :108 - Select day : '26', month : 'January', year : '2018'<br>
2022-05-18 18:05:109 INFO  RegisterPage :114 - Enter Email : 'Mahi' to email field<br>
2022-05-18 18:05:154 INFO  RegisterPage :119 - Enter Password : 'Ni45678' to password field<br>
2022-05-18 18:05:195 INFO  RegisterPage :124 - Enter Confirm password : 'Ni45678' to confirm password field<br>
2022-05-18 18:05:198 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:883 INFO  RegisterPage :146 - Get your reg completed text : Your registration completed<br>
2022-05-18 18:05:723 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:646 INFO  ComputerPage :32 - Get pageTitle text : Computers<br>
2022-05-18 18:05:290 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:693 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:133 INFO  ComputerPage :32 - Get pageTitle text : Desktops<br>
2022-05-18 18:05:785 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:227 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:679 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:436 INFO  BuildYourOwnComputerPage :62 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-05-18 18:05:497 INFO  BuildYourOwnComputerPage :67 - Select RAM '2 GB'<br>
2022-05-18 18:05:552 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:606 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Home [+$50.00]'<br>
2022-05-18 18:05:708 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (615896414ede7edddc07fbbf085525cc)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:749 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:576 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:209 INFO  ManageDriver :32 - Launching Chrome Browser
